Id;Name;JapName;Shirt;ShirtNational;Commentary;Country;Country2;Height;Weight;Age;Foot;PlayingStyle;POS;GK;CB;LB;RB;DMF;CMF;LMF;RMF;AMF;LWF;RWF;SS;CF;OffensiveAwareness;BallControl;Dribbling;TightPossession;LowPass;LoftedPass;Finishing;Heading;PlaceKicking;Curl;Speed;Acceleration;KickingPower;Jump;PhysicalContact;Balance;Stamina;DefensiveAwareness;BallWinning;Aggression;GKAwareness;GKCatching;GKClearing;GKReflexes;GKReach;WeakFootUsage;WeakFootAcc;Form;InjuryResistance;Reputation;PlayingAttitude;Trickster;MazingRun;SpeedingBullet;IncisiveRun;LongBallExpert;EarlyCross;LongRanger;ScissorsFeint;DoubleTouch;FlipFlap;MarseilleTurn;Sombrero;CrossOverTurn;CutBehindAndTurn;ScotchMove;StepOnSkillcontrol;HeadingSpecial;LongRangeDrive;Chipshotcontrol;LongRangeShot;KnuckleShot;DippingShots;RisingShots;AcrobaticFinishing;HeelTrick;FirstTimeShot;OneTouchPass;ThroughPassing;WeightedPass;PinpointCrossing;OutsideCurler;Rabona;NoLookPass;LowLoftedPass;GKLowPunt;GKHighPunt;LongThrow;GKLongThrow;PenaltySpecialist;GKPenaltySaver;Gamesmanship;ManMarking;TrackBack;Interception;AcrobaticClear;Captaincy;SuperSub;FightingSpirit;Celebration1;Celebration2;DribblingHunching;DribblingArmMove.;RunningHunching;RunningArmMovement;CornerKicks;FreeKicks;PenaltyKick;DribbleMotion;YouthClub;OwnerClub;ContractUntil;LoanUntil;MarketValue;NationalCaps;Legend;Hand;WinnerGoldenBall;EditName;EditBasics;EditPosition;EditPositions;EditAbilities;EditPlayerSkills;EditPlayingStyle;EditCOMPlayingStyles;EditMovements;Edit1;Edit2;Edit3;Edit4;Edit5;Edit6;Edit7;Value1;Value2;Value3;Value2020_1;Value2020_2;Appearance;ListBoots;ListGloves;InEditFile;OverallStats
120152;D. VERGARA;ドゥバン ベルガラ;D. VERGARA;D. VERGARA;-1;148;0;173;72;26;False;4;9;0;0;0;0;0;0;2;2;2;2;2;1;2;71;76;74;75;69;69;71;63;68;76;84;85;82;70;70;82;75;48;50;60;40;40;40;40;40;1;1;5;1;4;1;False;True;False;True;False;False;True;True;True;True;False;True;True;True;True;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;161;0;1;7;4;7;1;1;1;2;2652;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;30000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;1152;0;False;75
120154;N. MORENO;ネイデル モレノ;N. MORENO;N. MORENO;-1;148;0;175;72;25;False;6;7;0;0;0;0;2;2;2;2;1;0;1;0;0;69;70;70;72;73;72;70;64;78;76;74;78;81;68;71;77;72;63;66;71;40;40;40;40;40;1;1;5;1;3;1;False;False;True;True;False;True;True;True;False;False;False;False;False;True;False;False;False;False;False;True;False;True;True;True;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;True;53;0;1;4;1;6;1;16;7;3;2652;2193;30.6.2025. 0:00:00;30.6.2023. 0:00:00;8000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2317;0;False;71
120158;S. JIMÉNEZ;サンティアゴ ヒメネス;S. JIMENEZ;S. JIMENEZ;-1;148;0;174;70;24;False;12;3;0;0;2;2;0;0;0;1;0;0;0;0;0;62;63;65;61;70;70;50;66;60;61;74;72;68;63;72;66;76;71;68;69;40;40;40;40;40;1;1;5;1;3;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;13;0;1;5;1;5;1;1;1;1;2652;0;31.12.2023. 0:00:00;1.1.0001. 0:00:00;2500;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2311;0;False;67
120160;I. ROJAS;イバン ロハス;I. ROJAS;I. ROJAS;-1;148;0;178;72;25;False;20;4;0;0;0;0;2;2;0;0;0;0;0;0;0;67;72;69;67;74;73;61;65;68;73;68;69;70;63;67;67;77;60;69;72;40;40;40;40;40;1;1;7;1;3;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;21;0;1;5;1;5;1;1;1;1;2652;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;5500;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;1569;0;False;70
120161;S. RUIZ;サンティアゴ ルイス;S. RUIZ;S. RUIZ;-1;148;0;185;79;25;True;9;1;0;2;2;0;0;0;0;0;0;0;0;0;0;60;62;61;60;64;65;46;75;65;61;65;70;67;75;75;66;76;73;70;71;40;40;40;40;40;1;1;5;1;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;10;0;1;3;1;3;1;1;1;1;2652;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;2000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;1469;0;False;67
120165;Y. GUZMÁN;ジェイソン グスマン;Y. GUZMAN;Y. GUZMAN;-1;148;0;177;72;24;False;6;8;0;0;0;0;0;1;1;1;2;1;0;1;0;72;79;77;81;77;76;70;65;77;76;78;80;75;66;71;77;80;47;48;56;40;40;40;40;40;2;2;7;1;4;1;True;True;False;True;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;True;False;False;True;True;False;True;True;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;46;0;1;5;1;5;1;6;3;2;2652;0;31.12.2025. 0:00:00;1.1.0001. 0:00:00;11000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2317;0;False;76
120168;I. ANGULO;イバン アングロ;I. ANGULO;I. ANGULO;-1;148;0;179;70;23;False;4;9;0;0;0;0;0;1;1;2;1;2;2;1;0;65;68;76;64;65;63;61;57;65;66;89;88;63;65;59;79;73;54;59;63;40;40;40;40;40;2;1;5;1;3;2;False;True;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;15;0;2;2;1;5;1;1;1;2;2652;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;9000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2311;0;False;69
120176;P. GRAZZIANI;ピエル グラシアーニ;P. GRAZZIANI;P. GRAZZIANI;-1;148;0;183;75;28;False;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;50;56;58;58;60;67;50;74;55;52;66;64;83;78;78;68;67;57;58;49;71;71;70;73;68;1;1;5;1;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;0;2;7;1;6;1;1;1;1;5207;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;1000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;48;804;False;64
120177;Y. HURTADO;ジョルマン ウルタード;Y. HURTADO;Y. HURTADO;-1;148;0;170;67;26;False;11;3;0;0;0;2;1;2;0;1;0;0;0;0;0;65;64;70;69;69;70;58;67;59;66;76;76;66;73;66;69;75;68;72;73;40;40;40;40;40;1;1;5;1;3;2;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;100;0;2;5;1;5;1;1;1;1;5207;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;4000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2317;0;False;70
120179;L. OSPINA;ルシアーノ オスピナ;L. OSPINA;L. OSPINA;-1;148;0;190;81;31;False;9;1;0;2;0;0;0;0;0;0;0;0;0;0;0;58;63;54;65;61;68;50;81;47;60;66;71;71;74;76;64;72;76;71;79;40;40;40;40;40;1;1;5;2;3;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;29;0;3;1;3;8;1;1;1;1;1922;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;3000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;8218;0;False;69
120180;F. FLÓREZ;フレディ フローレス;F. FLOREZ;F. FLOREZ;-1;148;0;177;67;29;False;9;4;0;0;0;0;2;1;1;0;1;0;0;0;0;66;65;66;65;68;66;63;65;64;70;70;69;72;69;72;64;74;66;70;74;40;40;40;40;40;1;1;5;1;3;1;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;97;0;1;2;1;3;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;4000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;8064;0;False;67
120182;J. RÍOS;フアン リオス;J. RIOS;J. RIOS;-1;148;0;173;67;31;False;8;4;0;0;0;0;2;2;0;1;1;0;0;0;0;64;67;65;64;74;72;60;64;64;66;72;73;68;68;74;72;76;70;74;75;40;40;40;40;40;1;1;5;1;3;2;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;29;0;1;5;1;5;1;1;1;1;5207;0;31.12.2023. 0:00:00;1.1.0001. 0:00:00;8000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2120;0;False;69
120189;L. SALDAÑA;レオナルド サルダーニャ;L. SALDANA;L. SALDANA;-1;148;0;170;66;33;True;11;2;0;0;2;0;0;0;1;0;0;0;0;0;0;63;68;69;70;71;71;58;57;73;71;77;81;69;63;63;71;75;66;66;74;40;40;40;40;40;1;1;3;1;3;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;21;0;1;3;1;2;4;15;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;3000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2122;0;False;69
120192;E. TORRES;エドウィン トーレス;E. TORRES;E. TORRES;-1;148;0;183;80;25;False;4;10;0;0;0;0;0;0;0;1;0;0;2;1;0;70;67;71;63;68;70;67;68;63;69;78;77;74;68;77;67;73;48;51;55;40;40;40;40;40;1;1;5;1;2;2;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;25;0;3;3;1;3;1;1;1;3;5207;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;2000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;48;0;False;68
120197;A. ESTUPIÑÁN;アンドレイ エストゥピニャン;A. ESTUPINAN;A. ESTUPINAN;-1;148;0;175;70;28;False;6;6;0;0;0;0;0;0;2;2;1;2;1;1;2;67;71;67;77;64;74;66;67;70;77;72;82;72;66;74;77;70;59;53;69;40;40;40;40;40;2;2;5;1;3;2;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;129;0;1;1;2;4;1;1;6;3;2195;0;30.6.2027. 0:00:00;1.1.0001. 0:00:00;7500;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2311;0;False;69
120205;D. VALDES;ディエゴ バルデス;D. VALDES;D. VALDES;-1;148;0;178;76;31;False;3;12;0;0;0;0;0;0;0;0;0;0;0;2;2;74;69;65;73;63;61;74;75;68;70;77;79;77;77;67;74;75;53;48;52;40;40;40;40;40;2;2;5;1;4;2;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;True;36;0;1;3;2;1;1;1;1;1;2210;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;2500;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;8202;0;False;70
120224;J. MONROY;ジョルディ モンロイ;J. MONROY;J. MONROY;-1;193;148;185;70;26;False;11;3;0;1;0;2;0;0;0;1;0;0;0;0;0;65;64;68;62;64;66;56;63;62;65;79;76;70;63;71;67;76;64;66;73;40;40;40;40;40;1;1;5;1;3;2;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;3;1;1;1;1;1;1;3;2657;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;5500;8;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2317;0;False;68
120233;H. RIVERA;ハロルド リベラ;H. RIVERA;H. RIVERA;-1;148;0;174;72;29;False;6;8;0;0;0;0;1;1;1;1;2;2;2;1;1;61;77;66;72;60;68;60;68;65;78;67;79;62;76;57;83;67;60;54;70;40;40;40;40;40;1;2;5;1;3;2;False;True;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;0;0;1;3;1;3;1;1;1;1;2657;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;5000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2317;0;False;64
120240;D. MUÑOZ;ダニエル ムニョス;D. MUÑOZ;D. MUÑOZ;-1;148;0;181;73;26;False;12;3;0;2;1;2;2;1;0;1;0;0;0;0;0;69;68;70;66;70;68;62;74;59;64;81;80;75;80;71;73;82;74;79;82;40;40;40;40;40;1;1;7;1;5;1;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;15;0;3;1;1;8;1;1;1;1;2653;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;90000;16;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2311;0;False;77
120249;P. VALOYES;ペドロ バロジェス;P. VALOYES;P. VALOYES;-1;148;0;178;74;24;True;11;2;0;0;2;0;0;0;1;0;0;0;0;0;0;60;63;63;62;69;65;55;63;60;64;79;82;69;66;69;71;75;57;63;72;40;40;40;40;40;1;1;5;1;2;2;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;0;0;1;4;2;1;1;1;1;1;2653;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;1500;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2317;0;False;66
120255;K. OSORIO;ケルビン オソリオ;K. OSORIO;K. OSORIO;-1;148;0;182;75;29;True;6;5;0;0;1;0;1;2;1;1;2;0;0;1;0;72;74;70;74;76;70;71;71;80;74;75;73;72;71;74;70;79;58;60;66;40;40;40;40;40;1;1;7;2;3;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;110;0;3;1;1;1;1;1;1;1;0;0;31.12.2023. 0:00:00;1.1.0001. 0:00:00;7500;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;1155;0;False;73
120261;V. CABEZAS;ビクトル カベサス;V. CABEZAS;V. CABEZAS;-1;148;0;186;79;25;True;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;50;68;63;65;72;77;50;66;57;50;71;73;79;77;77;69;59;60;63;64;70;72;70;70;75;1;1;5;1;3;3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;3;1;1;1;1;1;2651;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;1500;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2317;804;False;65
120265;Y. CABRERA;ジェスス カブレラ;Y. CABRERA;Y. CABRERA;-1;148;0;168;62;32;False;14;8;0;0;0;0;1;2;2;1;2;1;0;1;1;70;74;73;77;73;78;71;59;76;80;82;84;80;67;62;81;77;53;58;74;40;40;40;40;40;2;3;7;2;4;1;True;True;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;True;False;False;True;False;True;True;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;117;0;1;5;1;7;1;1;1;2;2654;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;4500;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;1156;0;False;75
120268;A. MOSQUERA;アンドレス モスケラ;MARMOLEJO;MARMOLEJO;-1;148;0;187;83;31;False;16;0;2;0;0;0;0;0;0;0;0;0;0;0;0;50;62;60;60;66;66;50;75;58;51;62;58;86;79;83;65;61;62;59;49;78;79;77;77;81;1;1;5;1;3;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;9000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;1356;804;False;72
120270;J. ORTIZ;ホセ オルティス;J. ORTIZ;J. ORTIZ;-1;148;0;181;73;24;False;9;1;0;2;1;0;0;2;0;0;0;0;0;0;0;57;67;64;62;68;69;56;72;59;62;72;67;73;76;75;67;73;76;78;78;40;40;40;40;40;1;1;5;1;3;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;0;0;1;7;1;1;1;1;1;1;2651;0;31.12.2025. 0:00:00;1.1.0001. 0:00:00;10000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;1172;0;False;71
120272;P. ROJAS;パブロ ロハス;P. ROJAS;P. ROJAS;-1;148;0;167;72;31;False;6;6;0;0;0;0;0;0;2;2;2;2;2;1;2;73;67;72;70;67;70;71;64;78;77;83;85;74;64;72;84;75;49;55;64;40;40;40;40;40;1;1;7;1;3;3;False;True;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;True;True;90;0;3;2;2;3;1;1;1;1;2657;0;31.12.2024. 0:00:00;1.1.0001. 0:00:00;4500;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2043;0;False;73
120275;J. ZULUAGA;フアン スルアガ;ZULUAGA;ZULUAGA;-1;148;0;176;67;29;False;11;3;0;0;0;2;0;1;0;2;0;0;0;0;0;58;68;64;73;65;74;51;68;55;72;72;77;69;70;61;77;72;67;59;78;40;40;40;40;40;1;1;5;1;3;2;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;0;0;1;5;3;5;1;1;1;1;2210;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;5000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2311;0;False;68
120276;D. PALACIO;ドゥバン パラシオ;D. PALACIO;D. PALACIO;-1;148;0;173;64;25;True;21;6;0;0;2;0;0;1;2;2;0;2;0;0;0;66;68;70;69;66;65;56;62;67;66;80;81;64;65;63;71;73;59;61;68;40;40;40;40;40;1;1;5;1;2;2;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;0;0;1;4;1;1;1;1;1;1;5210;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;3000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2317;0;False;67
